ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2024;7;AAL;SBGL;KJFK;9999;J;NA;2180,00;2
2024;7;AAL;SBGL;KJFK;9999;Y;NA;515,00;1
2024;7;AAL;SBGL;KJFK;9999;Y;NA;745,00;2
2024;7;AAL;SBGL;KJFK;SBGL;J;J;1948,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;2129,00;5
2024;7;AAL;SBGL;KJFK;SBGL;J;J;2514,00;2
2024;7;AAL;SBGL;KJFK;SBGL;J;J;2710,00;2
2024;7;AAL;SBGL;KJFK;SBGL;J;J;3054,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;3740,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;3940,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;4050,00;4
2024;7;AAL;SBGL;KJFK;SBGL;J;J;4060,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;4150,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;4240,00;2
2024;7;AAL;SBGL;KJFK;SBGL;J;J;4310,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;4550,00;2
2024;7;AAL;SBGL;KJFK;SBGL;J;J;5050,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;5055,00;1
2024;7;AAL;SBGL;KJFK;SBGL;J;J;5210,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;J;1750,00;1
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;688,00;6
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;828,00;8
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;878,00;4
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;928,00;1
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;999,00;9
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1020,00;4
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1150,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1159,00;4
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1170,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1210,00;5
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1260,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1280,00;1
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1284,00;1
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1300,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1340,00;4
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1390,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1394,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1400,00;7
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1420,00;3
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1424,00;1
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1562,00;1
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1572,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1585,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1602,00;2
2024;7;AAL;SBGL;KJFK;SBGL;Y;Y;1610,00;5
2024;7;AAL;SBGL;KMIA;9999;J;NA;1455,00;2
2024;7;AAL;SBGL;KMIA;9999;J;NA;1815,00;2
2024;7;AAL;SBGL;KMIA;9999;J;NA;2380,00;2
2024;7;AAL;SBGL;KMIA;9999;J;NA;3080,00;1
2024;7;AAL;SBGL;KMIA;9999;J;NA;3130,00;1
2024;7;AAL;SBGL;KMIA;9999;J;NA;3580,00;2
2024;7;AAL;SBGL;KMIA;9999;J;NA;3830,00;1
2024;7;AAL;SBGL;KMIA;9999;J;NA;6080,00;1
2024;7;AAL;SBGL;KMIA;9999;J;NA;8999,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;347,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;401,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;471,00;2
2024;7;AAL;SBGL;KMIA;9999;Y;NA;518,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;578,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;755,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;795,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;853,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;885,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;1095,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;1123,00;1
2024;7;AAL;SBGL;KMIA;9999;Y;NA;1155,00;1
2024;7;AAL;SBGL;KMIA;SBGL;J;J;1886,00;4
2024;7;AAL;SBGL;KMIA;SBGL;J;J;1980,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;1986,00;3
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2075,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2100,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2105,00;4
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2112,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2414,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2431,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2438,00;4
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2471,00;1
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2506,00;1
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2530,00;6
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2537,00;1
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2620,00;6
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2770,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2830,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;2839,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;3026,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;3398,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;3425,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;3600,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;3943,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;3993,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;3998,00;3
2024;7;AAL;SBGL;KMIA;SBGL;J;J;4035,00;2
2024;7;AAL;SBGL;KMIA;SBGL;J;J;4195,00;1
2024;7;AAL;SBGL;KMIA;SBGL;J;J;4243,00;2
