ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2024;6;AAL;SBGL;KDFW;SBGL;Y;Y;895;2
2024;6;AAL;SBGL;KDFW;SBGL;Y;Y;1380;2
2024;6;AAL;SBGL;KJFK;9999;Y;NA;825;1
2024;6;AAL;SBGL;KJFK;SBGL;J;J;2320;3
2024;6;AAL;SBGL;KJFK;SBGL;J;J;2455;2
2024;6;AAL;SBGL;KJFK;SBGL;J;J;2515;3
2024;6;AAL;SBGL;KJFK;SBGL;J;J;4050;4
2024;6;AAL;SBGL;KJFK;SBGL;J;J;4260;2
2024;6;AAL;SBGL;KJFK;SBGL;J;J;4360;1
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;952;3
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;980;1
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1000;1
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1032;4
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1061;2
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1100;2
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1105;1
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1155;2
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1170;2
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1171;1
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1230;2
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1251;1
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1280;2
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1300;1
2024;6;AAL;SBGL;KJFK;SBGL;Y;Y;1310;2
2024;6;AAL;SBGL;KJFK;SBGR;Y;Y;1134;1
2024;6;AAL;SBGL;KMIA;9999;J;NA;2330;1
2024;6;AAL;SBGL;KMIA;9999;J;NA;2830;5
2024;6;AAL;SBGL;KMIA;9999;J;NA;8999;2
2024;6;AAL;SBGL;KMIA;9999;Y;NA;655;1
2024;6;AAL;SBGL;KMIA;9999;Y;NA;795;1
2024;6;AAL;SBGL;KMIA;9999;Y;NA;895;4
2024;6;AAL;SBGL;KMIA;9999;Y;NA;955;1
2024;6;AAL;SBGL;KMIA;9999;Y;NA;985;2
2024;6;AAL;SBGL;KMIA;9999;Y;NA;1125;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;2660;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;2670;3
2024;6;AAL;SBGL;KMIA;SBGL;J;J;2700;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;2830;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;2870;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;2970;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;2995;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;3130;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;3270;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;3695;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;3840;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;3870;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;4440;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;4460;11
2024;6;AAL;SBGL;KMIA;SBGL;J;J;4800;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;4810;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;4940;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;4960;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;4990;2
2024;6;AAL;SBGL;KMIA;SBGL;J;J;5010;3
2024;6;AAL;SBGL;KMIA;SBGL;J;J;5310;1
2024;6;AAL;SBGL;KMIA;SBGL;J;J;5640;1
