ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2024;3;AAL;SBGL;KJFK;9999;J;NA;1215,00;1
2024;3;AAL;SBGL;KJFK;9999;Y;NA;323,00;12
2024;3;AAL;SBGL;KJFK;9999;Y;NA;450,00;4
2024;3;AAL;SBGL;KJFK;9999;Y;NA;570,00;2
2024;3;AAL;SBGL;KJFK;SBGL;J;J;2143,00;2
2024;3;AAL;SBGL;KJFK;SBGL;J;J;3740,00;1
2024;3;AAL;SBGL;KJFK;SBGL;J;J;4965,00;1
2024;3;AAL;SBGL;KJFK;SBGL;J;J;5640,00;2
2024;3;AAL;SBGL;KJFK;SBGL;J;J;5840,00;1
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;786,00;3
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;870,00;3
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;886,00;2
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1083,00;3
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1105,00;1
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1205,00;3
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1225,00;3
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1270,00;1
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1283,00;7
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1325,00;1
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1390,00;1
2024;3;AAL;SBGL;KJFK;SBGL;Y;Y;1635,00;1
2024;3;AAL;SBGL;KJFK;SBGR;J;J;6890,00;1
2024;3;AAL;SBGL;KJFK;SBGR;Y;Y;1603,00;1
2024;3;AAL;SBGL;KMIA;9999;J;NA;1230,00;1
2024;3;AAL;SBGL;KMIA;9999;J;NA;1592,00;3
2024;3;AAL;SBGL;KMIA;9999;J;NA;1631,00;1
2024;3;AAL;SBGL;KMIA;9999;J;NA;1905,00;1
2024;3;AAL;SBGL;KMIA;9999;J;NA;2400,00;2
2024;3;AAL;SBGL;KMIA;9999;J;NA;2850,00;1
2024;3;AAL;SBGL;KMIA;9999;J;NA;3100,00;3
2024;3;AAL;SBGL;KMIA;9999;J;NA;3600,00;1
2024;3;AAL;SBGL;KMIA;9999;Y;NA;322,00;6
2024;3;AAL;SBGL;KMIA;9999;Y;NA;384,00;1
