nr_ano_referencia;nr_mes_referencia;sg_empresa_icao;sg_icao_origem;sg_icao_destino;sg_icao_retorno;cd_classe_ida;cd_classe_volta;nr_tarifa;nr_assentos
2025;5;AAL;SBGL;KMIA;SBGL;J;J;2510.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;2613.0;4
2025;5;AAL;SBGL;KMIA;SBGL;J;J;2718.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;2939.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;3131.0;2
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4100.0;10
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4150.0;3
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4300.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4350.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4600.0;9
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4675.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4792.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;4950.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;5100.0;3
2025;5;AAL;SBGL;KMIA;SBGL;J;J;5128.0;2
2025;5;AAL;SBGL;KMIA;SBGL;J;J;5450.0;5
2025;5;AAL;SBGL;KMIA;SBGL;J;J;5650.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;7800.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;8800.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;10550.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;J;12300.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;Y;1448.0;1
2025;5;AAL;SBGL;KMIA;SBGL;J;Y;2100.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;719.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;756.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;834.0;3
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;859.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;896.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;946.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;947.0;4
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;949.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;972.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;974.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;983.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1000.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1017.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1042.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1053.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1063.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1078.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1088.0;3
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1092.0;6
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1096.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1103.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1104.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1106.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1113.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1117.0;3
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1129.0;4
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1179.0;4
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1181.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1184.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1198.0;3
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1224.0;6
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1238.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1244.0;6
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1249.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1272.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1274.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1291.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1297.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1310.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1338.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1341.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1365.0;3
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1367.0;6
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1378.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1390.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1394.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1420.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1425.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1464.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1534.0;3
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1539.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1611.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1649.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1678.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1779.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1789.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;1873.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;2064.0;1
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;2149.0;2
2025;5;AAL;SBGL;KMIA;SBGL;Y;Y;2597.0;2
2025;5;AAL;SBGL;KMIA;SBGR;J;J;2280.0;1
2025;5;AAL;SBGL;KMIA;SBGR;J;J;3360.0;1
2025;5;AAL;SBGL;KMIA;SBGR;J;J;6050.0;1
2025;5;AAL;SBGL;KMIA;SBGR;J;J;6300.0;1
2025;5;AAL;SBGL;KMIA;SBGR;Y;Y;987.0;1
2025;5;AAL;SBGR;KDFW;9999;J;;1080.0;1
2025;5;AAL;SBGR;KDFW;9999;J;;1690.0;1
2025;5;AAL;SBGR;KDFW;9999;J;;3150.0;1
2025;5;AAL;SBGR;KDFW;9999;J;;3650.0;2
2025;5;AAL;SBGR;KDFW;9999;J;;4350.0;1
2025;5;AAL;SBGR;KDFW;9999;J;;4500.0;1
2025;5;AAL;SBGR;KDFW;9999;Y;;370.0;2
2025;5;AAL;SBGR;KDFW;9999;Y;;390.0;1
2025;5;AAL;SBGR;KDFW;9999;Y;;420.0;2
2025;5;AAL;SBGR;KDFW;9999;Y;;450.0;3
2025;5;AAL;SBGR;KDFW;9999;Y;;490.0;2
2025;5;AAL;SBGR;KDFW;9999;Y;;520.0;3
2025;5;AAL;SBGR;KDFW;9999;Y;;560.0;1
2025;5;AAL;SBGR;KDFW;9999;Y;;590.0;1
2025;5;AAL;SBGR;KDFW;9999;Y;;690.0;1
2025;5;AAL;SBGR;KDFW;9999;Y;;730.0;1
2025;5;AAL;SBGR;KDFW;9999;Y;;969.0;7
2025;5;AAL;SBGR;KDFW;SBGR;J;J;2180.0;2
2025;5;AAL;SBGR;KDFW;SBGR;J;J;2200.0;2
2025;5;AAL;SBGR;KDFW;SBGR;J;J;2240.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;2700.0;3
2025;5;AAL;SBGR;KDFW;SBGR;J;J;2740.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;2790.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;3270.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;3487.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;3780.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;4427.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;5200.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;5250.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;5400.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;5700.0;2
2025;5;AAL;SBGR;KDFW;SBGR;J;J;5800.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;6800.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;7050.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;8550.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;8850.0;1
2025;5;AAL;SBGR;KDFW;SBGR;J;J;9750.0;2
2025;5;AAL;SBGR;KDFW;SBGR;J;Y;2680.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;J;1540.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;J;2420.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;660.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;800.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;860.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;880.0;17
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;910.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;960.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;980.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;990.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1020.0;5
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1030.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1040.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1070.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1080.0;10
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1086.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1097.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1110.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1120.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1122.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1126.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1130.0;6
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1150.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1160.0;5
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1170.0;4
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1180.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1190.0;3
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1220.0;3
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1260.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1290.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1302.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1310.0;4
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1320.0;9
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1350.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1360.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1390.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1420.0;3
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1459.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1460.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1472.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1480.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1509.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1519.0;1
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1520.0;3
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1632.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1649.0;2
2025;5;AAL;SBGR;KDFW;SBGR;Y;Y;1838.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;960.0;2
2025;5;AAL;SBGR;KJFK;9999;J;;1083.0;2
2025;5;AAL;SBGR;KJFK;9999;J;;1128.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;1141.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;1700.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;2400.0;2
2025;5;AAL;SBGR;KJFK;9999;J;;2550.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;2850.0;2
2025;5;AAL;SBGR;KJFK;9999;J;;2900.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;3000.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;3050.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;3340.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;3500.0;3
2025;5;AAL;SBGR;KJFK;9999;J;;3950.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;4250.0;2
2025;5;AAL;SBGR;KJFK;9999;J;;4400.0;1
2025;5;AAL;SBGR;KJFK;9999;J;;6150.0;2
2025;5;AAL;SBGR;KJFK;9999;J;;8999.0;1
2025;5;AAL;SBGR;KJFK;9999;Y;;450.0;2
2025;5;AAL;SBGR;KJFK;9999;Y;;460.0;2
2025;5;AAL;SBGR;KJFK;9999;Y;;490.0;9
2025;5;AAL;SBGR;KJFK;9999;Y;;519.0;2
2025;5;AAL;SBGR;KJFK;9999;Y;;520.0;5
2025;5;AAL;SBGR;KJFK;9999;Y;;530.0;2
2025;5;AAL;SBGR;KJFK;9999;Y;;553.0;4
2025;5;AAL;SBGR;KJFK;9999;Y;;560.0;10
2025;5;AAL;SBGR;KJFK;9999;Y;;599.0;1
2025;5;AAL;SBGR;KJFK;9999;Y;;623.0;1
2025;5;AAL;SBGR;KJFK;9999;Y;;680.0;4
2025;5;AAL;SBGR;KJFK;9999;Y;;681.0;1
2025;5;AAL;SBGR;KJFK;9999;Y;;830.0;1
2025;5;AAL;SBGR;KJFK;9999;Y;;859.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1800.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1818.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1850.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1858.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1880.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1886.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1937.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1948.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;1998.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2016.0;4
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2148.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2166.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2218.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2255.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2269.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2298.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2334.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2337.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2368.0;4
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2533.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2679.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2698.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2764.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;2961.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;3475.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;3770.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;3845.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;3970.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4170.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4270.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4351.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4391.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4470.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4568.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4670.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4770.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;4810.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5100.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5420.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5500.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5550.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5570.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5700.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5740.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;5785.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6235.0;3
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6240.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6275.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6335.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6485.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6735.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6835.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6940.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;J;6985.0;2
2025;5;AAL;SBGR;KJFK;SBGR;J;J;7900.0;5
2025;5;AAL;SBGR;KJFK;SBGR;J;Y;1876.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;Y;2181.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;Y;2362.0;1
2025;5;AAL;SBGR;KJFK;SBGR;J;Y;2489.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;J;1706.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;625.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;660.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;700.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;720.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;760.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;765.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;785.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;790.0;5
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;798.0;7
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;805.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;814.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;830.0;3
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;837.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;838.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;840.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;876.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;877.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;880.0;6
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;883.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;888.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;895.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;898.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;900.0;5
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;907.0;7
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;908.0;6
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;909.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;916.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;919.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;925.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;930.0;9
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;938.0;6
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;945.0;4
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;948.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;952.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;954.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;959.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;960.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;968.0;3
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;969.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;970.0;5
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;977.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;978.0;5
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;980.0;3
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;988.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;991.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;992.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;994.0;4
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1008.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1009.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1016.0;3
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1017.0;5
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1018.0;6
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1020.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1028.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1035.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1047.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1048.0;8
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1049.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1056.0;8
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1057.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1058.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1062.0;11
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1069.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1078.0;5
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1080.0;2
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1081.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1091.0;1
2025;5;AAL;SBGR;KJFK;SBGR;Y;Y;1092.0;5
