nr_ano_referencia;nr_mes_referencia;sg_empresa_icao;sg_icao_origem;sg_icao_destino;sg_icao_retorno;cd_classe_ida;cd_classe_volta;nr_tarifa;nr_assentos
2025;2;AAL;SBGL;KJFK;SBGL;J;J;1680.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;1748.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;1891.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;1910.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;1915.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;2080.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;2140.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;2170.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;2695.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;2700.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;2950.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3100.0;4
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3150.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3300.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3500.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3600.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3650.0;3
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3750.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3800.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;3845.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;4000.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;4070.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;4100.0;2
2025;2;AAL;SBGL;KJFK;SBGL;J;J;4150.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;6100.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;J;7250.0;1
2025;2;AAL;SBGL;KJFK;SBGL;J;Y;1630.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;400.0;12
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;450.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;500.0;2
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;590.0;4
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;660.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;743.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;800.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;837.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;850.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;880.0;8
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;887.0;2
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;920.0;3
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;928.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;993.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1005.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1100.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1105.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1195.0;4
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1200.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1300.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1327.0;2
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1379.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1428.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1551.0;1
2025;2;AAL;SBGL;KJFK;SBGL;Y;Y;1960.0;4
2025;2;AAL;SBGL;KJFK;SBGR;J;J;5850.0;1
2025;2;AAL;SBGL;KJFK;SBGR;J;J;5950.0;1
2025;2;AAL;SBGL;KMIA;9999;J;;770.0;1
2025;2;AAL;SBGL;KMIA;9999;J;;1351.0;1
2025;2;AAL;SBGL;KMIA;9999;J;;2650.0;1
2025;2;AAL;SBGL;KMIA;9999;J;;3950.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;300.0;5
2025;2;AAL;SBGL;KMIA;9999;Y;;340.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;370.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;450.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;470.0;2
2025;2;AAL;SBGL;KMIA;9999;Y;;490.0;2
2025;2;AAL;SBGL;KMIA;9999;Y;;521.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;530.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;607.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;647.0;4
2025;2;AAL;SBGL;KMIA;9999;Y;;1074.0;1
2025;2;AAL;SBGL;KMIA;9999;Y;;1336.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1260.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1360.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1410.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1416.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1554.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1560.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1579.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1616.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1641.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1682.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1722.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1730.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1820.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1848.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1858.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1960.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;1979.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2016.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2020.0;3
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2031.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2217.0;3
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2354.0;4
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2431.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2456.0;3
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2480.0;5
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2492.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2520.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;2825.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;3028.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;3104.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;3453.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;4100.0;8
2025;2;AAL;SBGL;KMIA;SBGL;J;J;4600.0;4
2025;2;AAL;SBGL;KMIA;SBGL;J;J;4800.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;5100.0;4
2025;2;AAL;SBGL;KMIA;SBGL;J;J;5300.0;10
2025;2;AAL;SBGL;KMIA;SBGL;J;J;5550.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;5600.0;3
2025;2;AAL;SBGL;KMIA;SBGL;J;J;5800.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;6150.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;6200.0;3
2025;2;AAL;SBGL;KMIA;SBGL;J;J;6300.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;6450.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;6800.0;3
2025;2;AAL;SBGL;KMIA;SBGL;J;J;7100.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;7150.0;2
2025;2;AAL;SBGL;KMIA;SBGL;J;J;8150.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;J;8400.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;Y;1281.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;Y;1300.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;Y;1457.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;Y;2340.0;1
2025;2;AAL;SBGL;KMIA;SBGL;J;Y;2538.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;J;1100.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;J;1334.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;500.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;540.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;590.0;5
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;640.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;694.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;700.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;712.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;719.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;752.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;756.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;780.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;790.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;800.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;834.0;14
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;840.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;849.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;850.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;859.0;9
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;884.0;4
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;886.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;896.0;4
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;900.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;902.0;4
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;911.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;920.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;921.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;936.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;946.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;947.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;960.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;962.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;972.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;974.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;994.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;996.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1000.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1010.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1016.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1017.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1042.0;6
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1052.0;4
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1053.0;4
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1061.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1066.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1067.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1074.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1089.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1097.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1106.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1114.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1122.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1137.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1156.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1160.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1204.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1220.0;4
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1260.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1297.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1320.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1358.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1367.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1389.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1402.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1420.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1490.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1495.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1504.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1554.0;1
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1698.0;3
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;1875.0;2
2025;2;AAL;SBGL;KMIA;SBGL;Y;Y;2201.0;2
2025;2;AAL;SBGL;KMIA;SBGR;J;J;3034.0;1
2025;2;AAL;SBGL;KMIA;SBGR;J;J;7150.0;1
2025;2;AAL;SBGR;KDFW;9999;J;;1080.0;1
2025;2;AAL;SBGR;KDFW;9999;J;;3450.0;1
2025;2;AAL;SBGR;KDFW;9999;Y;;330.0;4
2025;2;AAL;SBGR;KDFW;9999;Y;;390.0;2
2025;2;AAL;SBGR;KDFW;9999;Y;;400.0;11
2025;2;AAL;SBGR;KDFW;9999;Y;;430.0;1
2025;2;AAL;SBGR;KDFW;9999;Y;;440.0;1
2025;2;AAL;SBGR;KDFW;9999;Y;;490.0;1
2025;2;AAL;SBGR;KDFW;9999;Y;;500.0;2
2025;2;AAL;SBGR;KDFW;9999;Y;;660.0;1
2025;2;AAL;SBGR;KDFW;9999;Y;;1040.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;1970.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;2490.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;2530.0;3
2025;2;AAL;SBGR;KDFW;SBGR;J;J;2640.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;2680.0;2
2025;2;AAL;SBGR;KDFW;SBGR;J;J;2909.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;3240.0;3
2025;2;AAL;SBGR;KDFW;SBGR;J;J;4210.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;4500.0;2
2025;2;AAL;SBGR;KDFW;SBGR;J;J;5250.0;5
2025;2;AAL;SBGR;KDFW;SBGR;J;J;5400.0;2
2025;2;AAL;SBGR;KDFW;SBGR;J;J;5700.0;2
2025;2;AAL;SBGR;KDFW;SBGR;J;J;6000.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;6150.0;3
2025;2;AAL;SBGR;KDFW;SBGR;J;J;6300.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;6450.0;2
2025;2;AAL;SBGR;KDFW;SBGR;J;J;6600.0;2
2025;2;AAL;SBGR;KDFW;SBGR;J;J;7050.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;7800.0;1
2025;2;AAL;SBGR;KDFW;SBGR;J;J;8700.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;J;1440.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;J;2060.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;560.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;570.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;575.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;620.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;700.0;6
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;705.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;710.0;7
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;720.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;740.0;3
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;742.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;748.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;760.0;4
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;780.0;6
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;790.0;4
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;800.0;4
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;810.0;6
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;830.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;840.0;6
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;845.0;3
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;850.0;14
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;860.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;872.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;880.0;10
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;882.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;890.0;16
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;900.0;6
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;910.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;920.0;3
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;932.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;940.0;15
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;960.0;6
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;965.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;972.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;980.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;990.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1000.0;9
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1020.0;10
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1021.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1032.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1040.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1050.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1060.0;4
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1080.0;4
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1085.0;4
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1120.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1126.0;3
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1140.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1172.0;2
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1226.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1230.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1320.0;5
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1330.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1420.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1439.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1580.0;1
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1689.0;3
2025;2;AAL;SBGR;KDFW;SBGR;Y;Y;1717.0;1
2025;2;AAL;SBGR;KJFK;9999;J;;860.0;2
2025;2;AAL;SBGR;KJFK;9999;J;;900.0;1
2025;2;AAL;SBGR;KJFK;9999;J;;920.0;1
2025;2;AAL;SBGR;KJFK;9999;J;;1020.0;2
2025;2;AAL;SBGR;KJFK;9999;J;;1083.0;3
2025;2;AAL;SBGR;KJFK;9999;J;;1351.0;3
2025;2;AAL;SBGR;KJFK;9999;J;;1391.0;2
2025;2;AAL;SBGR;KJFK;9999;J;;1700.0;2
2025;2;AAL;SBGR;KJFK;9999;J;;2200.0;5
2025;2;AAL;SBGR;KJFK;9999;J;;2750.0;2
2025;2;AAL;SBGR;KJFK;9999;J;;2850.0;1
2025;2;AAL;SBGR;KJFK;9999;J;;3950.0;4
2025;2;AAL;SBGR;KJFK;9999;Y;;330.0;24
2025;2;AAL;SBGR;KJFK;9999;Y;;370.0;6
2025;2;AAL;SBGR;KJFK;9999;Y;;400.0;5
2025;2;AAL;SBGR;KJFK;9999;Y;;420.0;9
2025;2;AAL;SBGR;KJFK;9999;Y;;440.0;6
2025;2;AAL;SBGR;KJFK;9999;Y;;460.0;1
2025;2;AAL;SBGR;KJFK;9999;Y;;470.0;2
2025;2;AAL;SBGR;KJFK;9999;Y;;490.0;1
2025;2;AAL;SBGR;KJFK;9999;Y;;500.0;1
2025;2;AAL;SBGR;KJFK;9999;Y;;520.0;4
2025;2;AAL;SBGR;KJFK;9999;Y;;531.0;2
2025;2;AAL;SBGR;KJFK;9999;Y;;560.0;2
2025;2;AAL;SBGR;KJFK;9999;Y;;570.0;2
2025;2;AAL;SBGR;KJFK;9999;Y;;623.0;1
2025;2;AAL;SBGR;KJFK;9999;Y;;821.0;2
2025;2;AAL;SBGR;KJFK;9999;Y;;1176.0;3
2025;2;AAL;SBGR;KJFK;SBGL;J;J;6000.0;1
2025;2;AAL;SBGR;KJFK;SBGL;J;J;6650.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1570.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1620.0;3
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1686.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1720.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1770.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1800.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1810.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1840.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1938.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1980.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;1998.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2086.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2136.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2139.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2179.0;3
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2224.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2229.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2251.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2291.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2382.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2400.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2470.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2698.0;6
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2738.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2749.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;2900.0;4
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3100.0;7
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3285.0;2
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3400.0;6
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3450.0;1
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3600.0;6
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3670.0;6
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3720.0;4
2025;2;AAL;SBGR;KJFK;SBGR;J;J;3785.0;2
