ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2023;10;AAL;SBGL;KJFK;9999;J;NA;1090,00;1
2023;10;AAL;SBGL;KJFK;9999;J;NA;2270,00;1
2023;10;AAL;SBGL;KJFK;9999;J;NA;2570,00;1
2023;10;AAL;SBGL;KJFK;9999;J;NA;2620,00;1
2023;10;AAL;SBGL;KJFK;9999;J;NA;3820,00;2
2023;10;AAL;SBGL;KJFK;9999;J;NA;4470,00;1
2023;10;AAL;SBGL;KJFK;9999;J;NA;4770,00;2
2023;10;AAL;SBGL;KJFK;9999;Y;NA;333,00;4
2023;10;AAL;SBGL;KJFK;9999;Y;NA;353,00;1
2023;10;AAL;SBGL;KJFK;9999;Y;NA;372,00;6
2023;10;AAL;SBGL;KJFK;9999;Y;NA;392,00;7
2023;10;AAL;SBGL;KJFK;9999;Y;NA;460,00;2
2023;10;AAL;SBGL;KJFK;9999;Y;NA;503,00;1
2023;10;AAL;SBGL;KJFK;9999;Y;NA;520,00;3
2023;10;AAL;SBGL;KJFK;9999;Y;NA;562,00;2
2023;10;AAL;SBGL;KJFK;9999;Y;NA;610,00;1
2023;10;AAL;SBGL;KJFK;9999;Y;NA;690,00;1
2023;10;AAL;SBGL;KJFK;9999;Y;NA;693,00;1
2023;10;AAL;SBGL;KJFK;9999;Y;NA;848,00;1
2023;10;AAL;SBGL;KJFK;9999;Y;NA;1085,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;1896,00;2
2023;10;AAL;SBGL;KJFK;SBGL;J;J;2113,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;2418,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;2500,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;2810,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;3340,00;3
2023;10;AAL;SBGL;KJFK;SBGL;J;J;3733,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;4210,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;4540,00;4
2023;10;AAL;SBGL;KJFK;SBGL;J;J;4940,00;2
2023;10;AAL;SBGL;KJFK;SBGL;J;J;5240,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;5340,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;5440,00;2
2023;10;AAL;SBGL;KJFK;SBGL;J;J;5690,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;5740,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;6790,00;2
2023;10;AAL;SBGL;KJFK;SBGL;J;J;8440,00;1
2023;10;AAL;SBGL;KJFK;SBGL;J;J;8740,00;2
2023;10;AAL;SBGL;KJFK;SBGL;J;Y;2079,00;2
2023;10;AAL;SBGL;KJFK;SBGL;Y;J;2425,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;596,00;2
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;736,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;936,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;958,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;993,00;3
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1100,00;3
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1132,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1143,00;3
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1163,00;3
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1173,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1180,00;4
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1216,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1308,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1323,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1380,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1381,00;2
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1478,00;2
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1504,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1515,00;3
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1816,00;1
2023;10;AAL;SBGL;KJFK;SBGL;Y;Y;1846,00;1
2023;10;AAL;SBGL;KJFK;SBGR;Y;Y;1258,00;1
2023;10;AAL;SBGL;KJFK;SBGR;Y;Y;1598,00;2
2023;10;AAL;SBGL;KMIA;9999;J;NA;909,00;1
2023;10;AAL;SBGL;KMIA;9999;J;NA;1229,00;1
2023;10;AAL;SBGL;KMIA;9999;J;NA;1650,00;2
2023;10;AAL;SBGL;KMIA;9999;J;NA;2700,00;1
2023;10;AAL;SBGL;KMIA;9999;J;NA;3000,00;4
2023;10;AAL;SBGL;KMIA;9999;Y;NA;267,00;13
2023;10;AAL;SBGL;KMIA;9999;Y;NA;287,00;8
2023;10;AAL;SBGL;KMIA;9999;Y;NA;329,00;5
2023;10;AAL;SBGL;KMIA;9999;Y;NA;494,00;6
2023;10;AAL;SBGL;KMIA;9999;Y;NA;564,00;1
2023;10;AAL;SBGL;KMIA;9999;Y;NA;584,00;2
2023;10;AAL;SBGL;KMIA;9999;Y;NA;599,00;2
2023;10;AAL;SBGL;KMIA;9999;Y;NA;619,00;2
2023;10;AAL;SBGL;KMIA;9999;Y;NA;664,00;1
2023;10;AAL;SBGL;KMIA;9999;Y;NA;744,00;2
2023;10;AAL;SBGL;KMIA;9999;Y;NA;1055,00;1
2023;10;AAL;SBGL;KMIA;9999;Y;NA;1058,00;2
2023;10;AAL;SBGL;KMIA;9999;Y;NA;1162,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;1510,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;1778,00;3
2023;10;AAL;SBGL;KMIA;SBGL;J;J;1798,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;1818,00;5
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2018,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2038,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2048,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2124,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2140,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2218,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2233,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2248,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2258,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2268,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2533,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2573,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2592,00;3
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2612,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2667,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2679,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2693,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2713,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2767,00;5
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2779,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2807,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2845,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2913,00;4
2023;10;AAL;SBGL;KMIA;SBGL;J;J;2926,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3034,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3074,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3250,00;6
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3275,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3300,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3309,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3359,00;3
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3524,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3566,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3652,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3750,00;3
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3800,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3850,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;3900,00;10
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4050,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4250,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4300,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4400,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4455,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4500,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4550,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4650,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4750,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4800,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;4850,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;5050,00;4
2023;10;AAL;SBGL;KMIA;SBGL;J;J;5150,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;5400,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;6000,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;6300,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;6650,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;6750,00;2
2023;10;AAL;SBGL;KMIA;SBGL;J;J;6900,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;7300,00;4
2023;10;AAL;SBGL;KMIA;SBGL;J;J;9300,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;J;13569,00;1
2023;10;AAL;SBGL;KMIA;SBGL;J;Y;2045,00;4
2023;10;AAL;SBGL;KMIA;SBGL;Y;J;1588,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;J;2574,00;4
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;534,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;574,00;6
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;658,00;6
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;698,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;761,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;786,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;853,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;878,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;988,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1038,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1098,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1113,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1128,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1133,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1138,00;4
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1168,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1198,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1233,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1238,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1273,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1293,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1298,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1308,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1328,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1338,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1348,00;6
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1353,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1368,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1433,00;4
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1461,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1478,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1508,00;3
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1521,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1533,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1538,00;3
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1548,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1613,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1654,00;3
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1707,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1744,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1759,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1766,00;4
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1799,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1874,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1942,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;1974,00;3
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;2040,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;2054,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;2086,00;1
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;2114,00;2
2023;10;AAL;SBGL;KMIA;SBGL;Y;Y;2159,00;1
2023;10;AAL;SBGL;KMIA;SBGR;J;J;6220,00;1
2023;10;AAL;SBGR;KDFW;9999;J;NA;1602,00;1
2023;10;AAL;SBGR;KDFW;9999;Y;NA;589,00;1
2023;10;AAL;SBGR;KDFW;9999;Y;NA;639,00;2
2023;10;AAL;SBGR;KDFW;9999;Y;NA;680,00;1
2023;10;AAL;SBGR;KDFW;9999;Y;NA;820,00;1
2023;10;AAL;SBGR;KDFW;9999;Y;NA;898,00;1
2023;10;AAL;SBGR;KDFW;9999;Y;NA;905,00;1
2023;10;AAL;SBGR;KDFW;9999;Y;NA;1024,00;2
2023;10;AAL;SBGR;KDFW;9999;Y;NA;1559,00;1
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2185,00;1
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2557,00;2
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2591,00;1
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2665,00;1
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2677,00;1
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2703,00;1
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2751,00;1
2023;10;AAL;SBGR;KDFW;SBGR;J;J;2771,00;1
