ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2023;2;AAL;SBGL;KJFK;9999;J;NA;2020,00;1
2023;2;AAL;SBGL;KJFK;9999;J;NA;2270,00;1
2023;2;AAL;SBGL;KJFK;9999;J;NA;2774,00;1
2023;2;AAL;SBGL;KJFK;9999;J;NA;3699,00;2
2023;2;AAL;SBGL;KJFK;SBGL;J;J;2310,00;1
2023;2;AAL;SBGL;KJFK;SBGL;J;J;2705,00;1
2023;2;AAL;SBGL;KJFK;SBGL;J;J;3070,00;1
2023;2;AAL;SBGL;KJFK;SBGL;J;J;3525,00;2
2023;2;AAL;SBGL;KJFK;SBGL;J;J;4340,00;2
2023;2;AAL;SBGL;KJFK;SBGL;J;J;4440,00;4
2023;2;AAL;SBGL;KJFK;SBGL;J;J;4540,00;7
2023;2;AAL;SBGL;KJFK;SBGL;J;Y;5180,00;2
2023;2;AAL;SBGL;KJFK;SBGL;Y;Y;1140,00;1
2023;2;AAL;SBGL;KJFK;SBGL;Y;Y;1480,00;1
2023;2;AAL;SBGL;KJFK;SBGL;Y;Y;2190,00;3
2023;2;AAL;SBGL;KJFK;SBGL;Y;Y;2930,00;1
2023;2;AAL;SBGL;KJFK;SBGR;J;J;2790,00;2
2023;2;AAL;SBGL;KMIA;9999;J;NA;1650,00;1
2023;2;AAL;SBGL;KMIA;9999;J;NA;2850,00;2
2023;2;AAL;SBGL;KMIA;9999;J;NA;3100,00;1
2023;2;AAL;SBGL;KMIA;9999;J;NA;3350,00;1
2023;2;AAL;SBGL;KMIA;9999;J;NA;4600,00;1
2023;2;AAL;SBGL;KMIA;9999;J;NA;4850,00;1
2023;2;AAL;SBGL;KMIA;9999;Y;NA;1105,00;1
2023;2;AAL;SBGL;KMIA;9999;Y;NA;1450,00;1
2023;2;AAL;SBGL;KMIA;9999;Y;NA;1825,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;2070,00;1
2023;2;AAL;SBGL;KMIA;SBGL;J;J;2685,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;2770,00;1
2023;2;AAL;SBGL;KMIA;SBGL;J;J;2820,00;1
2023;2;AAL;SBGL;KMIA;SBGL;J;J;3010,00;3
2023;2;AAL;SBGL;KMIA;SBGL;J;J;3170,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;3355,00;1
2023;2;AAL;SBGL;KMIA;SBGL;J;J;4200,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;4415,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;4704,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;4750,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;4930,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;4950,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;5200,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;5500,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;5700,00;14
2023;2;AAL;SBGL;KMIA;SBGL;J;J;6000,00;3
2023;2;AAL;SBGL;KMIA;SBGL;J;J;6200,00;4
2023;2;AAL;SBGL;KMIA;SBGL;J;J;6300,00;2
2023;2;AAL;SBGL;KMIA;SBGL;J;J;6700,00;1
2023;2;AAL;SBGL;KMIA;SBGL;J;J;7950,00;1
2023;2;AAL;SBGL;KMIA;SBGL;J;J;8750,00;1
2023;2;AAL;SBGL;KMIA;SBGL;Y;J;4075,00;1
2023;2;AAL;SBGL;KMIA;SBGL;Y;Y;929,00;2
2023;2;AAL;SBGL;KMIA;SBGL;Y;Y;940,00;1
