ANO;MES;EMPRESA;ORIGEM;DESTINO;RETORNO;CLASSE IDA;CLASSE VOLTA;TARIFA;ASSENTOS
2021;11;AAL;SBGL;KJFK;9999;J;NA;3999,00;1
2021;11;AAL;SBGL;KJFK;9999;Y;NA;889,00;1
2021;11;AAL;SBGL;KJFK;9999;Y;NA;1194,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;942,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1180,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1300,00;4
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1301,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1540,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1551,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1641,00;3
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1709,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;1740,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;2160,00;6
2021;11;AAL;SBGL;KJFK;SBGL;J;J;2210,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;2290,00;3
2021;11;AAL;SBGL;KJFK;SBGL;J;J;2904,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;3521,00;4
2021;11;AAL;SBGL;KJFK;SBGL;J;J;3580,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;3648,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;3754,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;4428,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;4725,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;4909,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;5239,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;5249,00;1
2021;11;AAL;SBGL;KJFK;SBGL;J;J;5839,00;2
2021;11;AAL;SBGL;KJFK;SBGL;J;J;6220,00;3
2021;11;AAL;SBGL;KJFK;SBGL;J;J;6438,00;3
2021;11;AAL;SBGL;KJFK;SBGL;J;J;6628,00;4
2021;11;AAL;SBGL;KJFK;SBGL;J;J;7369,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;J;1816,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;J;2191,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;462,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;478,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;520,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;642,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;669,00;3
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;692,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;694,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;755,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;886,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;988,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1041,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1046,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1109,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1140,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1253,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1297,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1305,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1318,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1332,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1348,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1372,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1390,00;7
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1394,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1398,00;2
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1440,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1462,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1498,00;1
2021;11;AAL;SBGL;KJFK;SBGL;Y;Y;1580,00;1
2021;11;AAL;SBGL;KJFK;SBGR;Y;Y;562,00;1
2021;11;AAL;SBGL;KMIA;9999;J;NA;512,00;1
2021;11;AAL;SBGL;KMIA;9999;J;NA;751,00;1
2021;11;AAL;SBGL;KMIA;9999;J;NA;952,00;2
2021;11;AAL;SBGL;KMIA;9999;J;NA;1689,00;1
2021;11;AAL;SBGL;KMIA;9999;J;NA;1914,00;1
2021;11;AAL;SBGL;KMIA;9999;J;NA;2677,00;1
2021;11;AAL;SBGL;KMIA;9999;J;NA;4999,00;2
2021;11;AAL;SBGL;KMIA;9999;Y;NA;327,00;1
2021;11;AAL;SBGL;KMIA;9999;Y;NA;835,00;1
2021;11;AAL;SBGL;KMIA;9999;Y;NA;923,00;2
2021;11;AAL;SBGL;KMIA;9999;Y;NA;966,00;1
2021;11;AAL;SBGL;KMIA;9999;Y;NA;2999,00;3
2021;11;AAL;SBGL;KMIA;SBGL;J;J;528,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;586,00;4
2021;11;AAL;SBGL;KMIA;SBGL;J;J;666,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;776,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;914,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1004,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1050,00;3
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1145,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1214,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1361,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1365,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1368,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1369,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1370,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1489,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1506,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1532,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1550,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1572,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1580,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1600,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1654,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1659,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1719,00;3
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1772,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1790,00;6
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1795,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1884,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1886,00;1
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1937,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;1948,00;2
2021;11;AAL;SBGL;KMIA;SBGL;J;J;2017,00;3
